time;anion_self;anion_self_std;cation_self;cation_self_std;anion_cross;anion_cross_std;cation_cross;cation_cross_std;anion_cation;anion_cation_std;total_eh;total_eh_std
   8335.00000000;   2126.24650380;     34.16483458;   3586.33553160;     32.25691649;  -1717.14575980;    110.27472563;   -988.48140800;    744.75400773;   2061.82836780;    587.80637704;   5068.78323540;   1445.05861847
   8336.00000000;   2126.49138300;     34.17474559;   3586.74999300;     32.26430798;  -1717.34699040;    110.30456264;   -988.61869720;    744.94561636;   2062.04835080;    587.96095452;   5069.32403900;   1445.43862875
   8337.00000000;   2126.73475120;     34.18279586;   3587.16728440;     32.27285204;  -1717.55126100;    110.32801101;   -988.78771020;    745.11873469;   2062.24540060;    588.10194451;   5069.80846500;   1445.78523881
   8338.00000000;   2126.97891680;     34.19031137;   3587.58204740;     32.27770832;  -1717.75194360;    110.35233719;   -988.92634780;    745.28329342;   2062.46455140;    588.23641954;   5070.34722420;   1446.11582931
   8339.00000000;   2127.22436740;     34.19871456;   3587.99787640;     32.28138248;  -1717.95442180;    110.37569458;   -989.06929080;    745.45907809;   2062.68113100;    588.37871158;   5070.87966320;   1446.46564056
   8340.00000000;   2127.47026580;     34.20759562;   3588.41470900;     32.28640984;  -1718.15627480;    110.39765774;   -989.20642800;    745.62019139;   2062.90311540;    588.50927102;   5071.42538780;   1446.78660701
   8341.00000000;   2127.71647140;     34.21589173;   3588.82946360;     32.29320597;  -1718.36304320;    110.42334018;   -989.37075400;    745.80363367;   2063.10187220;    588.65778331;   5071.91401000;   1447.15170799
   8342.00000000;   2127.96158420;     34.22875525;   3589.24386340;     32.30014855;  -1718.57018040;    110.44204435;   -989.54400000;    745.95215774;   2063.29326780;    588.77828701;   5072.38453480;   1447.44795234
   8343.00000000;   2128.20516700;     34.23747235;   3589.65903900;     32.30754982;  -1718.76842080;    110.46734187;   -989.67124120;    746.12139370;   2063.52178960;    588.91602605;   5072.94633380;   1447.78656729
   8344.00000000;   2128.44690180;     34.24742770;   3590.07322760;     32.31476475;  -1718.96741520;    110.49563568;   -989.81402400;    746.28725539;   2063.73719580;    589.04957989;   5073.47588560;   1448.11489587
   8345.00000000;   2128.69153280;     34.25772957;   3590.48825980;     32.32280222;  -1719.16868880;    110.52041060;   -989.95372400;    746.44290102;   2063.95571600;    589.17397910;   5074.01309560;   1448.42071785
   8346.00000000;   2128.93557640;     34.26685950;   3590.90363440;     32.33232918;  -1719.37201520;    110.54689281;   -990.11054440;    746.61339373;   2064.16092360;    589.31201320;   5074.51757480;   1448.76006218
   8347.00000000;   2129.17998760;     34.27437238;   3591.31717500;     32.34111923;  -1719.57441160;    110.57559165;   -990.25727660;    746.80184975;   2064.37267800;    589.46247574;   5075.03815260;   1449.12995854
   8348.00000000;   2129.42500640;     34.28402579;   3591.73077680;     32.34814282;  -1719.77833120;    110.60597497;   -990.40989720;    746.98739816;   2064.57981120;    589.60988607;   5075.54736640;   1449.49235338
   8349.00000000;   2129.66979840;     34.29297941;   3592.14526540;     32.35938222;  -1719.98495160;    110.62850509;   -990.58198520;    747.13108164;   2064.77219440;    589.72565505;   5076.02032160;   1449.77695499
   8350.00000000;   2129.91221540;     34.30053207;   3592.55857780;     32.36853122;  -1720.18505280;    110.65573287;   -990.72659000;    747.30868891;   2064.98546060;    589.86796432;   5076.54461120;   1450.12680772
   8351.00000000;   2130.15609640;     34.31031711;   3592.97423360;     32.37639400;  -1720.38704960;    110.67837584;   -990.87628000;    747.46096186;   2065.19654920;    589.99021878;   5077.06354960;   1450.42735819
   8352.00000000;   2130.40190220;     34.32048437;   3593.38941040;     32.38720114;  -1720.59251100;    110.70244086;   -991.03525700;    747.62503478;   2065.39988440;    590.12388330;   5077.56342860;   1450.75595991
   8353.00000000;   2130.64858580;     34.33150010;   3593.80573000;     32.39522607;  -1720.79393500;    110.72203247;   -991.16417080;    747.77139160;   2065.62798780;    590.24331712;   5078.12419760;   1451.04957564
   8354.00000000;   2130.89405480;     34.34104364;   3594.22218480;     32.40273358;  -1720.99772680;    110.75051722;   -991.31596720;    747.96733308;   2065.83803880;    590.40439748;   5078.64058420;   1451.44557223
   8355.00000000;   2131.13769180;     34.35030890;   3594.63656700;     32.41013903;  -1721.19822500;    110.77452798;   -991.45640960;    748.13217637;   2066.05545480;    590.53921617;   5079.17507920;   1451.77700992
   8356.00000000;   2131.38188440;     34.36028007;   3595.04964180;     32.41697831;  -1721.39977960;    110.80016635;   -991.59872880;    748.29172773;   2066.27034540;    590.66932158;   5079.70336320;   1452.09685964
   8357.00000000;   2131.62449400;     34.37106198;   3595.46464040;     32.42304319;  -1721.59987180;    110.82438013;   -991.74373640;    748.44514842;   2066.48462820;    590.79455778;   5080.23015460;   1452.40474006
   8358.00000000;   2131.86822500;     34.38007741;   3595.87688520;     32.42892688;  -1721.80473520;    110.85262406;   -991.90916540;    748.62813354;   2066.68051780;    590.94417264;   5080.71172780;   1452.77255272
   8359.00000000;   2132.11551400;     34.38803380;   3596.29080400;     32.43534852;  -1722.00997460;    110.88037761;   -992.05606300;    748.80388831;   2066.89244360;    591.08618265;   5081.23272420;   1453.12166874
   8360.00000000;   2132.35869740;     34.39617764;   3596.70555660;     32.44330292;  -1722.21117400;    110.90778351;   -992.20421140;    748.99115019;   2067.10403900;    591.23608691;   5081.75290840;   1453.49019357
   8361.00000000;   2132.60729140;     34.40305976;   3597.12217680;     32.45238349;  -1722.42093760;    110.93686496;   -992.37425100;    749.15769211;   2067.29974060;    591.36922824;   5082.23402020;   1453.81750652
   8362.00000000;   2132.85839980;     34.41083372;   3597.54343980;     32.45996122;  -1722.63319540;    110.96518451;   -992.54880540;    749.34349334;   2067.49554460;    591.51817805;   5082.71538380;   1454.18368745
   8363.00000000;   2133.10797500;     34.41979841;   3597.96190700;     32.47034677;  -1722.84178800;    110.99220022;   -992.70702940;    749.50411980;   2067.70209100;    591.64571450;   5083.22315560;   1454.49722162
   8364.00000000;   2133.35668460;     34.42905977;   3598.37992800;     32.48212924;  -1723.04630680;    111.02274076;   -992.84442920;    749.69794678;   2067.92480900;    591.80121304;   5083.77068560;   1454.87949648
   8365.00000000;   2133.60356560;     34.44128586;   3598.79641180;     32.48971728;  -1723.24659140;    111.05405656;   -992.96502020;    749.88760101;   2068.15965020;    591.95660322;   5084.34801560;   1455.26150865
   8366.00000000;   2133.84759940;     34.45222301;   3599.21100160;     32.49647725;  -1723.44804240;    111.08436993;   -993.10920520;    750.08505993;   2068.37426280;    592.12082711;   5084.87561620;   1455.66523659
   8367.00000000;   2134.09190820;     34.46091616;   3599.62490800;     32.50367960;  -1723.65069660;    111.10849749;   -993.25859940;    750.24877637;   2068.58419720;    592.25430185;   5085.39171700;   1455.99337161
   8368.00000000;   2134.33876780;     34.46655133;   3600.04134720;     32.51087692;  -1723.85401580;    111.13693272;   -993.39855220;    750.41953653;   2068.80363680;    592.39324740;   5085.93118380;   1456.33495335
   8369.00000000;   2134.58175420;     34.47335365;   3600.45457640;     32.51799931;  -1724.05388480;    111.16729941;   -993.53797720;    750.61337577;   2069.02094360;    592.55014994;   5086.46541180;   1456.72068404
   8370.00000000;   2134.82559840;     34.47976322;   3600.86803220;     32.52476512;  -1724.25845160;    111.20174438;   -993.70201320;    750.81983865;   2069.21889920;    592.71579688;   5086.95206460;   1457.12790863
   8371.00000000;   2135.07148140;     34.48917652;   3601.28355780;     32.53375706;  -1724.46403120;    111.22782220;   -993.86160300;    750.99469555;   2069.42202600;    592.85646053;   5087.45143100;   1457.47371736
   8372.00000000;   2135.31702840;     34.49966089;   3601.69970880;     32.54074034;  -1724.66795380;    111.25474000;   -994.01343840;    751.17149111;   2069.63180560;    593.00043376;   5087.96715060;   1457.82765900
   8373.00000000;   2135.56579060;     34.51097488;   3602.11848340;     32.54824472;  -1724.87243660;    111.28798860;   -994.15103060;    751.38284412;   2069.85497140;    593.17010062;   5088.51577840;   1458.24476884
   8374.00000000;   2135.81182080;     34.52288341;   3602.53562580;     32.55729789;  -1725.07720820;    111.31579717;   -994.30617340;    751.57755555;   2070.06291020;    593.32751903;   5089.02697520;   1458.63176659
   8375.00000000;   2136.05861420;     34.53138770;   3602.95132720;     32.56628976;  -1725.28188060;    111.34299883;   -994.45439580;    751.74239614;   2070.27519840;    593.46367571;   5089.54886380;   1458.96649483
   8376.00000000;   2136.30296800;     34.54097649;   3603.36403340;     32.57563302;  -1725.48619420;    111.36710004;   -994.61283800;    751.91215076;   2070.47699820;    593.60002538;   5090.04496780;   1459.30169618
   8377.00000000;   2136.54597360;     34.54992045;   3603.77962440;     32.58304122;  -1725.69190020;    111.39990855;   -994.79157320;    752.11168436;   2070.66498280;    593.76212419;   5090.50710740;   1459.70019826
   8378.00000000;   2136.78949620;     34.55736915;   3604.19318740;     32.59103972;  -1725.89284320;    111.43329663;   -994.93475040;    752.32770633;   2070.87958000;    593.93422062;   5091.03467020;   1460.12327887
   8379.00000000;   2137.03439160;     34.56433753;   3604.60676800;     32.59599099;  -1726.09297460;    111.46392631;   -995.06407680;    752.51844119;   2071.10518340;    594.08703492;   5091.58929140;   1460.49895586
   8380.00000000;   2137.27892560;     34.57315874;   3605.02026880;     32.59975532;  -1726.29774340;    111.49397772;   -995.22506160;    752.70132480;   2071.30559740;    594.23398506;   5092.08198680;   1460.86021734
   8381.00000000;   2137.52496900;     34.57963445;   3605.43597920;     32.60565187;  -1726.49916280;    111.52141986;   -995.35740240;    752.87531245;   2071.53049840;    594.37554765;   5092.63488120;   1461.20823645
   8382.00000000;   2137.76988340;     34.58714479;   3605.85056400;     32.60997304;  -1726.70591920;    111.54790813;   -995.52967760;    753.05311871;   2071.72281040;    594.51815183;   5093.10766140;   1461.55881294
   8383.00000000;   2138.01427240;     34.59885608;   3606.26582460;     32.61656971;  -1726.90960460;    111.57825253;   -995.68645960;    753.24591745;   2071.92795500;    594.67447762;   5093.61198840;   1461.94312365
   8384.00000000;   2138.25859660;     34.61001666;   3606.67812380;     32.62261417;  -1727.11105980;    111.60614696;   -995.82653640;    753.42326666;   2072.14400940;    594.81833860;   5094.14313340;   1462.29679243
   8385.00000000;   2138.50385300;     34.61924699;   3607.09186520;     32.62961578;  -1727.30655040;    111.63632470;   -995.92425280;    753.59311592;   2072.39482580;    594.95629438;   5094.75974080;   1462.63594228
   8386.00000000;   2138.75022980;     34.62959668;   3607.50661800;     32.63570183;  -1727.51253200;    111.66328506;   -996.08249080;    753.75400663;   2072.59841360;    595.08818504;   5095.26023880;   1462.96018155
   8387.00000000;   2138.99675300;     34.64043210;   3607.92358080;     32.64319332;  -1727.72004260;    111.69044656;   -996.25171980;    753.91754288;   2072.79503220;    595.21941894;   5095.74360300;   1463.28280640
   8388.00000000;   2139.24197300;     34.65095979;   3608.33964360;     32.65135834;  -1727.92322400;    111.71478158;   -996.40082900;    754.08396359;   2073.00690420;    595.35397047;   5096.26446820;   1463.61358902
   8389.00000000;   2139.48916180;     34.65994117;   3608.75519120;     32.65695974;  -1728.12550660;    111.74289104;   -996.53121500;    754.23526902;   2073.23322640;    595.47543975;   5096.82085740;   1463.91220957
   8390.00000000;   2139.73420000;     34.67187858;   3609.17245280;     32.66440269;  -1728.32564000;    111.76690993;   -996.66332380;    754.39038642;   2073.45954260;    595.60057344;   5097.37723200;   1464.21983704
   8391.00000000;   2139.97982080;     34.68517221;   3609.58838380;     32.67247769;  -1728.52606040;    111.79193209;   -996.79222540;    754.56119178;   2073.68734820;    595.73816543;   5097.93726720;   1464.55809271
   8392.00000000;   2140.22539860;     34.69484730;   3610.00291760;     32.67895303;  -1728.72808800;    111.81344095;   -996.93021320;    754.71808891;   2073.90683520;    595.86579886;   5098.47685120;   1464.87186747
   8393.00000000;   2140.47176760;     34.70207942;   3610.42031420;     32.68377568;  -1728.93081220;    111.84750301;   -997.07045640;    754.92645686;   2074.12680240;    596.03379183;   5099.01761620;   1465.28486260
   8394.00000000;   2140.71829000;     34.71004038;   3610.83442220;     32.68899427;  -1729.13366560;    111.87054089;   -997.20725900;    755.07114834;   2074.34688920;    596.14975190;   5099.55867700;   1465.56993985
   8395.00000000;   2140.96172060;     34.71671389;   3611.24932800;     32.69569331;  -1729.33588700;    111.90158755;   -997.36048160;    755.29106692;   2074.55457980;    596.32653795;   5100.06926000;   1466.00454695
   8396.00000000;   2141.20479560;     34.72340682;   3611.66454960;     32.70053344;  -1729.53988960;    111.92692289;   -997.52758760;    755.45459291;   2074.75150000;    596.45949372;   5100.55336800;   1466.33140502
   8397.00000000;   2141.44768400;     34.73140724;   3612.08143140;     32.70640344;  -1729.74131980;    111.95091615;   -997.68120160;    755.62188970;   2074.96044560;    596.59636714;   5101.06703960;   1466.66789303
   8398.00000000;   2141.69137240;     34.73918700;   3612.49659460;     32.71358730;  -1729.94373840;    111.97927112;   -997.83429400;    755.81284461;   2075.16844220;    596.74941570;   5101.57837660;   1467.04414581
   8399.00000000;   2141.93568080;     34.75111418;   3612.90997760;     32.72195449;  -1730.14831600;    112.00728905;   -997.99537880;    755.98455497;   2075.36868280;    596.88854118;   5102.07064680;   1467.38617113
   8400.00000000;   2142.18035680;     34.75948180;   3613.32392820;     32.72999036;  -1730.35432420;    112.03637301;   -998.16378280;    756.17482162;   2075.56356340;    597.04046222;   5102.54974120;   1467.75965070
   8401.00000000;   2142.42644560;     34.76940588;   3613.73899880;     32.73585688;  -1730.55672580;    112.06263245;   -998.30143700;    756.35925832;   2075.78374140;    597.19080387;   5103.09102260;   1468.12925158
   8402.00000000;   2142.67060480;     34.77940493;   3614.15218140;     32.74362977;  -1730.76219040;    112.09108585;   -998.46889420;    756.55112901;   2075.97876320;    597.34573353;   5103.57046500;   1468.51012888
   8403.00000000;   2142.91845440;     34.78861233;   3614.56695180;     32.74955492;  -1730.97023660;    112.11621600;   -998.63091000;    756.72004102;   2076.17936640;    597.48255348;   5104.06362660;   1468.84648527
   8404.00000000;   2143.16555620;     34.79634621;   3614.98548400;     32.75506778;  -1731.17885880;    112.14818976;   -998.80509500;    756.92320315;   2076.37329800;    597.64826642;   5104.54038440;   1469.25387429
   8405.00000000;   2143.41217260;     34.80507082;   3615.40008700;     32.76234161;  -1731.38611100;    112.17284549;   -998.96972860;    757.08971969;   2076.57169000;    597.78443711;   5105.02811020;   1469.58863581
   8406.00000000;   2143.65651900;     34.81533518;   3615.81459700;     32.76913611;  -1731.58793060;    112.19762487;   -999.11418680;    757.26091857;   2076.78602120;    597.92359766;   5105.55501960;   1469.93074791
   8407.00000000;   2143.90189460;     34.82539477;   3616.22911580;     32.77305615;  -1731.78750900;    112.22060776;   -999.23788980;    757.41416429;   2077.01683320;    598.04956656;   5106.12244460;   1470.24042836
   8408.00000000;   2144.14680700;     34.83740823;   3616.64447840;     32.77823440;  -1731.99021420;    112.24815693;   -999.38522980;    757.60631944;   2077.22955380;    598.20527651;   5106.64539560;   1470.62322718
   8409.00000000;   2144.39348640;     34.84693200;   3617.06014580;     32.78468342;  -1732.19638900;    112.27320017;   -999.54367980;    757.77922084;   2077.43369580;    598.34443833;   5107.14725940;   1470.96534205
   8410.00000000;   2144.64029660;     34.85712156;   3617.47378160;     32.79275433;  -1732.40451740;    112.29542653;   -999.71168560;    757.92911418;   2077.62864520;    598.46445722;   5107.62652000;   1471.26039710
   8411.00000000;   2144.88623480;     34.86917743;   3617.88834400;     32.80005989;  -1732.60710060;    112.32327631;   -999.85093320;    758.09230922;   2077.84715240;    598.59402717;   5108.16369740;   1471.57893040
   8412.00000000;   2145.13255940;     34.87761166;   3618.30372880;     32.80732784;  -1732.80870880;    112.35491108;   -999.98236020;    758.28278886;   2078.07251920;    598.74674519;   5108.71773820;   1471.95437087
   8413.00000000;   2145.37920700;     34.88568650;   3618.71916680;     32.81580972;  -1733.01283880;    112.39109619;  -1000.12780960;    758.51290371;   2078.28680140;    598.92873718;   5109.24452580;   1472.40178193
   8414.00000000;   2145.62619140;     34.89413930;   3619.13490200;     32.82317410;  -1733.22161580;    112.41244814;  -1000.30092220;    758.67314605;   2078.47936320;    599.05581371;   5109.71791860;   1472.71418717
   8415.00000000;   2145.87295240;     34.90136797;   3619.55030780;     32.83008136;  -1733.42134040;    112.44489655;  -1000.41763680;    758.88011361;   2078.71642380;    599.22121791;   5110.30070740;   1473.12081715
   8416.00000000;   2146.12108440;     34.91078452;   3619.96688020;     32.83618809;  -1733.62920700;    112.47148867;  -1000.57851580;    759.05544517;   2078.91935800;    599.36176016;   5110.79959980;   1473.46632738
   8417.00000000;   2146.36991080;     34.92053881;   3620.38355780;     32.84425210;  -1733.83546800;    112.49942748;  -1000.72489500;    759.25214169;   2079.13388340;    599.52116976;   5111.32698920;   1473.85821814
   8418.00000000;   2146.61805540;     34.92912703;   3620.80088160;     32.85345476;  -1734.04398640;    112.52640013;  -1000.89058580;    759.44299428;   2079.33359620;    599.67385112;   5111.81796100;   1474.23356976
   8419.00000000;   2146.86267900;     34.93869449;   3621.21645200;     32.86017297;  -1734.24539020;    112.55395497;  -1001.03169740;    759.62322568;   2079.55142280;    599.81741044;   5112.35346620;   1474.58649480
   8420.00000000;   2147.10723700;     34.94933291;   3621.63301260;     32.86643767;  -1734.44678660;    112.58498092;  -1001.17418000;    759.82990389;   2079.76895120;    599.98305645;   5112.88823400;   1474.99372150
   8421.00000000;   2147.35153920;     34.96251943;   3622.04813880;     32.87455741;  -1734.64636480;    112.61607171;  -1001.30530000;    760.03288534;   2079.99435620;    600.14677066;   5113.44236920;   1475.39619787
   8422.00000000;   2147.59608160;     34.97355034;   3622.46206420;     32.88076937;  -1734.84681380;    112.64320447;  -1001.43922320;    760.21172989;   2080.21658380;    600.29309499;   5113.98869300;   1475.75592088
   8423.00000000;   2147.84036940;     34.98163519;   3622.87491240;     32.88594029;  -1735.04890100;    112.66597834;  -1001.58409440;    760.38206361;   2080.42926960;    600.43231840;   5114.51155580;   1476.09818894
   8424.00000000;   2148.08799420;     34.98903961;   3623.29159520;     32.89411995;  -1735.25170240;    112.69361260;  -1001.71614280;    760.56326231;   2080.65517440;    600.57966664;   5115.06691880;   1476.46042975
   8425.00000000;   2148.33470040;     34.99922959;   3623.70843240;     32.90201728;  -1735.45445440;    112.71641626;  -1001.85386560;    760.72630180;   2080.87669860;    600.71220002;   5115.61151140;   1476.78625254
   8426.00000000;   2148.58242100;     35.01018452;   3624.12485800;     32.90666880;  -1735.66079840;    112.74500539;  -1002.00754340;    760.90785516;   2081.08523240;    600.85978339;   5116.12416940;   1477.14907139
   8427.00000000;   2148.82760000;     35.01965842;   3624.54184980;     32.91406901;  -1735.86317060;    112.77216520;  -1002.15270740;    761.08058518;   2081.30097360;    600.99852764;   5116.65454560;   1477.49016165
   8428.00000000;   2149.07245020;     35.02930847;   3624.95669060;     32.92497854;  -1736.06417080;    112.79909328;  -1002.28909600;    761.25913189;   2081.52197220;    601.14186519;   5117.19784620;   1477.84254101
   8429.00000000;   2149.31726660;     35.03941212;   3625.37013560;     32.93468171;  -1736.26459880;    112.81835800;  -1002.42066900;    761.40095059;   2081.74568580;    601.25747369;   5117.74782040;   1478.12675364
   8430.00000000;   2149.56489560;     35.04641736;   3625.78542880;     32.94128901;  -1736.46977720;    112.84528697;  -1002.56639160;    761.56819855;   2081.95963400;    601.39284946;   5118.27378960;   1478.45956158
   8431.00000000;   2149.81120720;     35.05649690;   3626.20357200;     32.94932169;  -1736.67470200;    112.86684798;  -1002.72172120;    761.71134533;   2082.16821860;    601.51059392;   5118.78657460;   1478.74902274
   8432.00000000;   2150.05820360;     35.06623989;   3626.61880920;     32.95604446;  -1736.87655160;    112.89364507;  -1002.85026360;    761.86738661;   2082.39575700;    601.63547287;   5119.34595440;   1479.05602543
   8433.00000000;   2150.30687020;     35.07510349;   3627.03520460;     32.96280914;  -1737.08238460;    112.92419789;  -1002.99466440;    762.05748036;   2082.61163180;    601.78747761;   5119.87665760;   1479.42970934
   8434.00000000;   2150.55578080;     35.08452371;   3627.45260780;     32.97110816;  -1737.28749220;    112.95246216;  -1003.13391380;    762.23351978;   2082.83239420;    601.92953752;   5120.41937700;   1479.77894984
   8435.00000000;   2150.80487300;     35.09371888;   3627.87105560;     32.97842020;  -1737.49487800;    112.97545729;  -1003.28752000;    762.40735704;   2083.04259020;    602.06841426;   5120.93612120;   1480.12036116
   8436.00000000;   2151.05322840;     35.10342703;   3628.29051700;     32.98240672;  -1737.70080800;    113.00296273;  -1003.43757560;    762.58390689;   2083.25640880;    602.21106265;   5121.46177080;   1480.47104810
   8437.00000000;   2151.29995760;     35.11191975;   3628.71018500;     32.98803258;  -1737.90391240;    113.02871997;  -1003.58021740;    762.76190252;   2083.47627360;    602.35504021;   5122.00228600;   1480.82500231
   8438.00000000;   2151.54787100;     35.12128378;   3629.12569200;     32.99576428;  -1738.10573840;    113.05712136;  -1003.70305860;    762.94094620;   2083.70855240;    602.49846712;   5122.57331840;   1481.17760421
   8439.00000000;   2151.79439220;     35.13194610;   3629.54010120;     33.00542267;  -1738.30919960;    113.08789318;  -1003.84403220;    763.14509252;   2083.92556980;    602.66167272;   5123.10683180;   1481.57882726
   8440.00000000;   2152.04012380;     35.14083178;   3629.95687860;     33.01393538;  -1738.51388220;    113.11166277;  -1004.00014100;    763.30376927;   2084.13245300;    602.78983610;   5123.61543180;   1481.89390126
   8441.00000000;   2152.28357980;     35.15220531;   3630.37156780;     33.02105610;  -1738.71501140;    113.13596310;  -1004.14604740;    763.47055286;   2084.34577580;    602.92667792;   5124.13986440;   1482.23031064
   8442.00000000;   2152.53110380;     35.16358271;   3630.78691120;     33.03125947;  -1738.91844160;    113.17009959;  -1004.28138500;    763.69653804;   2084.56800620;    603.10957979;   5124.68619480;   1482.67995694
   8443.00000000;   2152.77860920;     35.17574577;   3631.20345980;     33.03600376;  -1739.12472380;    113.19674014;  -1004.43615720;    763.86616314;   2084.77576800;    603.24693070;   5125.19695600;   1483.01761785
   8444.00000000;   2153.02515880;     35.18604596;   3631.62059560;     33.04283166;  -1739.32935820;    113.22327506;  -1004.58713040;    764.03684226;   2084.98701420;    603.38404199;   5125.71628060;   1483.35469018
   8445.00000000;   2153.27468620;     35.19597002;   3632.03676660;     33.04919462;  -1739.53423820;    113.25093930;  -1004.71978500;    764.22304521;   2085.21203240;    603.53439620;   5126.26946200;   1483.72432286
   8446.00000000;   2153.52305400;     35.20401272;   3632.45610240;     33.05659900;  -1739.73664520;    113.27701598;  -1004.84725960;    764.39877676;   2085.44367080;    603.67463060;   5126.83892220;   1484.06907278
   8447.00000000;   2153.77127060;     35.20955403;   3632.87587220;     33.06288703;  -1739.94435820;    113.30526398;  -1005.00982480;    764.58991074;   2085.64780600;    603.82833650;   5127.34076560;   1484.44694333
   8448.00000000;   2154.02116180;     35.21645782;   3633.29456240;     33.07026005;  -1740.15456480;    113.33295261;  -1005.17650920;    764.79002612;   2085.84781320;    603.98958968;   5127.83246360;   1484.84336619
   8449.00000000;   2154.26715560;     35.22523513;   3633.71334960;     33.07994522;  -1740.35880540;    113.36174347;  -1005.33015160;    764.99258265;   2086.05824900;    604.15233818;   5128.34979780;   1485.24346515
   8450.00000000;   2154.51349300;     35.23369463;   3634.12880340;     33.08620585;  -1740.56545980;    113.39258606;  -1005.49361480;    765.19590062;   2086.25824520;    604.31457164;   5128.84146760;   1485.64229676
   8451.00000000;   2154.75943640;     35.24132023;   3634.54143460;     33.09426927;  -1740.76805640;    113.42173150;  -1005.63098420;    765.39192794;   2086.47670980;    604.47202115;   5129.37854000;   1486.02936916
   8452.00000000;   2155.00313600;     35.24927428;   3634.95718780;     33.10041340;  -1740.96906360;    113.44801162;  -1005.77563560;    765.58011419;   2086.69187380;    604.62563439;   5129.90749800;   1486.40701180
   8453.00000000;   2155.24998780;     35.25890283;   3635.37325080;     33.10622187;  -1741.17502400;    113.47557770;  -1005.93203140;    765.77171775;   2086.89796320;    604.78085051;   5130.41414620;   1486.78859342
   8454.00000000;   2155.49712220;     35.26872135;   3635.78978940;     33.11585272;  -1741.38272040;    113.50371452;  -1006.09813500;    765.96473932;   2087.09672580;    604.93499587;   5130.90278200;   1487.16754316
   8455.00000000;   2155.74615040;     35.27886299;   3636.20744760;     33.12559714;  -1741.58871180;    113.53055003;  -1006.24250840;    766.14814534;   2087.31362600;    605.07956253;   5131.43600400;   1487.52294593
   8456.00000000;   2155.99361240;     35.28628025;   3636.62340640;     33.13609948;  -1741.79265600;    113.56008540;  -1006.38211980;    766.35899939;   2087.53295220;    605.24898313;   5131.97519540;   1487.93944702
   8457.00000000;   2156.24120220;     35.29570288;   3637.04011520;     33.14577510;  -1741.99882400;    113.59257966;  -1006.53579020;    766.56547070;   2087.74171480;    605.41358771;   5132.48841820;   1488.34411292
   8458.00000000;   2156.48862400;     35.30488139;   3637.45540740;     33.15436846;  -1742.21285540;    113.62004194;  -1006.73905000;    766.73166994;   2087.90999940;    605.54651148;   5132.90212580;   1488.67089057
   8459.00000000;   2156.73685360;     35.31172111;   3637.87085140;     33.16372143;  -1742.41834180;    113.65498156;  -1006.88306460;    766.94500423;   2088.12542220;    605.71768113;   5133.43172100;   1489.09169291
   8460.00000000;   2156.98681980;     35.31757615;   3638.28746960;     33.17128539;  -1742.62764140;    113.68453907;  -1007.04144000;    767.12999788;   2088.33037880;    605.86546819;   5133.93558660;   1489.45501105
   8461.00000000;   2157.23395860;     35.32261361;   3638.70443380;     33.17615781;  -1742.82616960;    113.70898733;  -1007.14971780;    767.29668671;   2088.57537260;    605.99890779;   5134.53787760;   1489.78305803
   8462.00000000;   2157.48173820;     35.32905909;   3639.12230760;     33.18483923;  -1743.03452080;    113.73907576;  -1007.31721520;    767.49374068;   2088.77408800;    606.15870531;   5135.02639780;   1490.17590426
   8463.00000000;   2157.72701140;     35.33575488;   3639.53576960;     33.19399860;  -1743.23747220;    113.76356785;  -1007.46192680;    767.68280475;   2088.98738580;    606.31336829;   5135.55076780;   1490.55612702
   8464.00000000;   2157.97412340;     35.34579595;   3639.95070760;     33.20563081;  -1743.44148160;    113.78872549;  -1007.60315400;    767.87959693;   2089.20461940;    606.47337840;   5136.08481460;   1490.94949483
   8465.00000000;   2158.22346180;     35.35438280;   3640.36890940;     33.21444774;  -1743.64461620;    113.81496012;  -1007.72795320;    768.08556857;   2089.43748260;    606.64021402;   5136.65728420;   1491.35964339
   8466.00000000;   2158.47187260;     35.36398735;   3640.78579360;     33.22264132;  -1743.84739060;    113.83545071;  -1007.85503920;    768.23439287;   2089.66748600;    606.76131815;   5137.22272220;   1491.65736395
   8467.00000000;   2158.72059200;     35.37524484;   3641.20225720;     33.22966628;  -1744.05276760;    113.86153445;  -1007.99627420;    768.42571229;   2089.88592600;    606.91775765;   5137.75973340;   1492.04195414
   8468.00000000;   2158.96718380;     35.38441516;   3641.61725380;     33.23903161;  -1744.25916960;    113.89581443;  -1008.15605880;    768.63589824;   2090.08847920;    607.08634455;   5138.25768860;   1492.45640770
   8469.00000000;   2159.21165220;     35.39676779;   3642.03140720;     33.24793242;  -1744.46185680;    113.92390538;  -1008.30489680;    768.82369940;   2090.29905140;    607.23656480;   5138.77535760;   1492.82570733
   8470.00000000;   2159.45899120;     35.40620920;   3642.44591420;     33.25546446;  -1744.66401560;    113.95333243;  -1008.43250200;    769.01565618;   2090.52675560;    607.39010745;   5139.33514320;   1493.20317456
   8471.00000000;   2159.70759240;     35.41472452;   3642.86293900;     33.26432285;  -1744.87193580;    113.98605516;  -1008.59119220;    769.23207443;   2090.73178520;    607.56444739;   5139.83918880;   1493.63176990
   8472.00000000;   2159.95621780;     35.42426705;   3643.28145720;     33.26947717;  -1745.07666180;    114.01346226;  -1008.73093840;    769.41625763;   2090.95303580;    607.71585096;   5140.38311080;   1494.00397841
