time / ps;msd / pm^2;std / pm^2
531.0;146266.74483639997;1402.4895129912504
540.0;148211.9065904;1428.556822111547
549.0;150155.257113;1449.0949959699385
558.0;152090.269705;1488.4408739343592
567.0;154022.7782696;1533.1146096981533
576.0;155960.50842;1578.4982987745489
585.0;157896.23190299998;1613.8400116397058
594.0;159829.63957499998;1633.8038410346037
603.0;161761.7284976;1660.4699769365852
612.0;163693.4543266;1684.2311333417165
621.0;165626.0228412;1701.4488948186847
630.0;167559.97787;1740.4971680028782
639.0;169483.9055628;1768.7599961625745
648.0;171413.7365666;1794.1631540321848
657.0;173349.8034692;1848.5621162441764
666.0;175261.58069499998;1887.5303205812565
675.0;177189.5054362;1925.690268605638
684.0;179121.44950780002;1958.21881543918
693.0;181048.2485356;2003.8595097114382
702.0;182974.633402;2044.5445405968562
711.0;184897.960395;2072.706944401345
720.0;186817.8215568;2109.7280742678972
729.0;188743.41350740002;2153.7090273367926
738.0;190678.02324200002;2188.129075325621
747.0;192596.3397858;2225.8000978759956
756.0;194521.26949739998;2260.1424574610896
765.0;196436.1460984;2311.4163201020438
774.0;198349.2078982;2339.763538143553
783.0;200269.4000802;2379.8462899832593
792.0;202179.2158696;2407.637933439438
801.0;204099.17519739998;2431.528994829988
810.0;206021.75442840002;2482.6658353962735
819.0;207936.1045372;2526.194822511545
828.0;209854.61333519997;2552.087258119346
837.0;211762.37254900002;2586.4146380171564
846.0;213683.6607258;2629.037513179512
855.0;215602.045216;2669.879310450828
864.0;217524.96554359997;2691.004488030157
873.0;219435.53515279997;2727.971542299212
882.0;221339.4595544;2763.8471627839845
891.0;223242.61913759998;2793.906254557087
900.0;225149.1128108;2827.01932235734
909.0;227063.24894999998;2847.485270122867
918.0;228977.68600739999;2890.7826742843417
927.0;230891.6125252;2920.8509810434875
936.0;232809.5071056;2949.643052790621
945.0;234719.737054;2971.635727431924
954.0;236634.50173900003;3017.4644036178524
963.0;238545.1426358;3053.413594233285
972.0;240455.8991986;3073.7200976003655
981.0;242367.31434359998;3093.7774758198357
990.0;244276.8673068;3118.8571295457787
999.0;246178.20762519998;3129.108650566275
1008.0;248079.11739999996;3133.4603204353443
1017.0;249985.80547639998;3156.099560248265
1026.0;251894.8962942;3183.9589584676896
1035.0;253815.9279078;3207.918088374548
1044.0;255718.9164874;3226.580166585949
1053.0;257622.2575828;3240.656014414621
1062.0;259525.97063200004;3269.2498462197395
1071.0;261431.13515919997;3294.9087933283163
1080.0;263333.0859576;3318.7963105537033
1089.0;265242.3833556;3354.420086930139
1098.0;267140.2500926;3381.958098808267
1107.0;269049.6919762;3402.3246004400016
1116.0;270942.7315064;3436.3623667356756
1125.0;272829.8618758;3443.776717030341
1134.0;274745.33849039994;3463.034132752449
1143.0;276647.6730978;3487.723768078315
1152.0;278556.80781820003;3496.482135650065
1161.0;280465.5463812;3519.7918764402457
1170.0;282369.7118108;3532.509215796549
1179.0;284277.26571639994;3547.420404089991
1188.0;286189.7697586;3565.355193801642
1197.0;288107.8960256;3581.252129123643
1206.0;290015.5493352;3602.1356174001444
1215.0;291937.58440299996;3599.9862171896534
1224.0;293842.3740054;3623.848699254105
1233.0;295747.5097112;3650.4000443946097
1242.0;297657.3356198;3650.955142733019
1251.0;299562.9332262;3670.507332636846
1260.0;301466.18791680003;3683.41332130839
